WayIndex,WayId,NodeIndex,NodeId,Longitude,Latitude,Place
12,436544088,17,4948950224,20.4695322,41.5360553,Дебар
12,436544088,18,4948950225,20.4697607,41.5357560,Дебар
12,436544088,19,4948950230,20.4698572,41.5357801,Дебар
12,436544088,20,4948950226,20.4698111,41.5359469,Дебар
12,436544088,21,4948950228,20.4714236,41.5353303,Дебар
12,436544088,22,4948950234,20.4717670,41.5351416,Дебар
12,436544088,23,4948950223,20.4720888,41.5347441,Дебар
12,436544088,24,4948950231,20.4722551,41.5345553,Дебар
12,436544088,25,4948950227,20.4724375,41.5344991,Дебар
12,436544088,26,4948950233,20.4725470,41.5343086,Дебар
12,436544088,27,4948812623,20.4726347,41.5341732,Дебар
13,436544108,1,4948819581,20.4564004,41.5525103,Дебар
13,436544108,2,4948819580,20.4563146,41.5521971,Дебар
13,436544108,3,4948819579,20.4565721,41.5520125,Дебар
13,436544108,4,4948819578,20.4567330,41.5516351,Дебар
13,436544108,5,694454079,20.4568651,41.5511874,Дебар
13,436544108,6,4948819577,20.4570978,41.5508242,Дебар
13,436544108,7,4948819576,20.4577200,41.5501176,Дебар
13,436544108,8,4948819575,20.4580204,41.5497483,Дебар
13,436544108,9,4948819574,20.4583745,41.5493709,Дебар
13,436544108,10,4948819573,20.4586320,41.5488651,Дебар
13,436544108,11,4948819572,20.4589968,41.5481745,Дебар
13,436544108,12,4948819571,20.4593896,41.5475020,Дебар
13,436544108,13,4948819570,20.4597603,41.5468813,Дебар
13,436544108,14,4948819569,20.4599011,41.5464347,Дебар
13,436544108,15,4948819568,20.4602595,41.5460143,Дебар
13,436544108,16,4948960268,20.4608575,41.5458152,Дебар
13,436544108,17,4948960269,20.4610729,41.5461977,Дебар
13,436544108,18,2133765588,20.4606036,41.5465651,Дебар
13,436544108,19,535790489,20.4601472,41.5472788,Дебар
13,436544108,20,4948819613,20.4601984,41.5475161,Дебар
13,436544108,21,4948827039,20.4608314,41.5473957,Дебар
13,436544108,22,535790485,20.4615278,41.5471627,Дебар
13,436544108,23,4948827040,20.4624826,41.5467274,Дебар
13,436544108,24,4948827041,20.4624622,41.5464883,Дебар
13,436544108,25,4948827042,20.4622154,41.5462153,Дебар
13,436544108,26,4948827043,20.4620223,41.5461591,Дебар
13,436544108,27,4948827044,20.4619532,41.5458213,Дебар
13,436544108,28,4948819614,20.4613989,41.5459425,Дебар
13,436544108,29,4948819567,20.4615395,41.5456693,Дебар
13,436544108,30,4948819566,20.4620759,41.5451474,Дебар
13,436544108,31,4948819565,20.4624300,41.5444568,Дебар
13,436544108,32,4948819564,20.4631059,41.5438706,Дебар
13,436544108,33,4948957548,20.4635958,41.5436007,Дебар
13,436544108,34,4948957551,20.4635937,41.5433269,Дебар
13,436544108,35,4948957550,20.4638494,41.5430194,Дебар
13,436544108,36,4948957545,20.4642946,41.5426861,Дебар
13,436544108,37,4948957549,20.4649434,41.5423651,Дебар
13,436544108,38,4948957546,20.4654799,41.5421001,Дебар
13,436544108,39,4948953804,20.4659305,41.5418552,Дебар
14,436544096,1,1896062044,20.4938837,41.5609928,Дебар
14,436544096,2,4948981242,20.4936068,41.5608708,Дебар
14,436544096,3,4948981232,20.4933963,41.5611849,Дебар
14,436544096,4,4948981235,20.4933856,41.5612973,Дебар
14,436544096,5,4948981240,20.4930712,41.5612917,Дебар
14,436544096,6,4948981236,20.4930959,41.5612090,Дебар
14,436544096,7,4948981234,20.4925509,41.5612315,Дебар
14,436544096,8,4948981239,20.4925004,41.5611407,Дебар
14,436544096,9,4948981237,20.4922505,41.5611351,Дебар
14,436544096,10,4948981250,20.4922269,41.5610605,Дебар
14,436544096,11,4948981249,20.4919694,41.5610123,Дебар
14,436544096,12,4948981244,20.4912205,41.5606053,Дебар
14,436544096,13,4948981241,20.4913042,41.5604744,Дебар
14,436544096,14,4948981233,20.4909415,41.5602320,Дебар
14,436544096,15,4948981245,20.4906787,41.5599751,Дебар
14,436544096,16,4948981252,20.4904727,41.5598483,Дебар
14,436544096,17,4948981248,20.4903761,41.5598483,Дебар
14,436544096,18,4948981238,20.4899094,41.5595673,Дебар
14,436544096,19,4948981231,20.4897700,41.5595552,Дебар
14,436544096,20,4948981253,20.4891316,41.5591418,Дебар
14,436544096,21,4948981247,20.4886166,41.5589893,Дебар
14,436544096,22,4948981254,20.4881123,41.5589130,Дебар
14,436544096,23,4948981251,20.4879300,41.5590454,Дебар
14,436544096,24,4948981246,20.4879782,41.5588287,Дебар
14,436544096,25,4948981230,20.4876242,41.5587765,Дебар
14,436544096,26,4948981243,20.4874311,41.5588086,Дебар
14,436544096,27,4948979868,20.4873613,41.5588447,Дебар
14,436544096,28,4948979869,20.4872809,41.5591458,Дебар
14,436544096,29,4948979859,20.4866693,41.5591418,Дебар
14,436544096,30,4948979858,20.4864333,41.5591859,Дебар
14,436544096,31,4948979861,20.4861973,41.5593104,Дебар
14,436544096,32,4948979863,20.4862777,41.5594750,Дебар
14,436544096,33,4948979853,20.4861275,41.5594870,Дебар
14,436544096,34,4948979836,20.4858110,41.5593866,Дебар
14,436544096,35,4948979848,20.4857788,41.5594509,Дебар
14,436544096,36,4948979850,20.4852799,41.5594428,Дебар
14,436544096,37,4948979860,20.4850385,41.5595432,Дебар
14,436544096,38,4948979847,20.4845021,41.5594950,Дебар
14,436544096,39,4948979890,20.4844753,41.5593023,Дебар
14,436544096,40,4948979876,20.4846738,41.5592622,Дебар
14,436544096,41,4948979889,20.4846898,41.5591378,Дебар
14,436544096,42,4948979835,20.4843197,41.5590615,Дебар
14,436544096,43,4948979851,20.4838423,41.5590495,Дебар
14,436544096,44,4948979855,20.4835848,41.5588849,Дебар
14,436544096,45,4948979886,20.4833005,41.5588488,Дебар
14,436544096,46,4948979849,20.4829893,41.5589371,Дебар
14,436544096,47,4948979833,20.4825870,41.5589009,Дебар
14,436544096,48,4948979843,20.4822941,41.5589595,Дебар
14,436544096,49,4948979878,20.4822920,41.5587966,Дебар
14,436544096,50,4948979887,20.4820452,41.5586481,Дебар
14,436544096,51,4948979840,20.4817931,41.5585638,Дебар
14,436544096,52,4948979867,20.4815195,41.5586119,Дебар
14,436544096,53,4948979862,20.4814819,41.5585196,Дебар
14,436544096,54,4948979866,20.4811171,41.5583952,Дебар
14,436544096,55,4948979881,20.4808972,41.5584072,Дебар
14,436544096,56,4948979857,20.4808006,41.5582667,Дебар
14,436544096,57,4948979873,20.4805861,41.5583189,Дебар
14,436544096,58,4948979841,20.4804520,41.5582667,Дебар
14,436544096,59,4948979877,20.4802910,41.5582587,Дебар
14,436544096,60,4948979885,20.4802588,41.5583550,Дебар
14,436544096,61,4948979846,20.4801247,41.5583510,Дебар
14,436544096,62,4948979872,20.4801033,41.5584594,Дебар
14,436544096,63,4948979865,20.4797439,41.5585437,Дебар
14,436544096,64,4948979888,20.4797921,41.5586360,Дебар
14,436544096,65,4948979880,20.4793147,41.5588126,Дебар
14,436544096,66,4948979870,20.4786517,41.5588512,Дебар
14,436544096,67,4948979882,20.4783566,41.5587147,Дебар
14,436544096,68,4948979874,20.4784188,41.5585959,Дебар
14,436544096,69,4948979839,20.4780809,41.5585838,Дебар
14,436544096,70,4948979845,20.4780970,41.5584714,Дебар
14,436544096,71,4948979852,20.4779650,41.5584337,Дебар
14,436544096,72,4948979854,20.4779468,41.5582828,Дебар
14,436544096,73,4948979856,20.4778609,41.5582386,Дебар
14,436544096,74,4948979884,20.4777966,41.5583189,Дебар
14,436544096,75,4948979837,20.4776893,41.5583189,Дебар
14,436544096,76,4948979842,20.4773460,41.5583470,Дебар
14,436544096,77,4948979883,20.4771904,41.5582788,Дебар
14,436544096,78,4948979871,20.4769544,41.5583149,Дебар
14,436544096,79,4948979834,20.4769544,41.5583871,Дебар
14,436544096,80,4948979844,20.4768202,41.5584674,Дебар
14,436544096,81,4948979879,20.4764608,41.5584674,Дебар
14,436544096,82,4948979864,20.4761443,41.5584313,Дебар
14,436544096,83,4948979838,20.4760424,41.5583831,Дебар
14,436544096,84,4948979875,20.4756133,41.5584433,Дебар
14,436544096,85,4948968883,20.4754845,41.5583912,Дебар
14,436544096,86,4948968878,20.4753504,41.5584152,Дебар
14,436544096,87,4948968850,20.4751970,41.5582410,Дебар
14,436544096,88,4948968853,20.4747120,41.5583430,Дебар
14,436544096,89,4948968877,20.4742292,41.5583952,Дебар
14,436544096,90,4948968866,20.4741166,41.5585156,Дебар
14,436544096,91,4948968873,20.4737733,41.5585718,Дебар
14,436544096,92,4948968854,20.4736123,41.5585316,Дебар
14,436544096,93,4948968864,20.4734192,41.5587163,Дебар
14,436544096,94,4948968858,20.4732154,41.5586440,Дебар
14,436544096,95,4948968881,20.4730008,41.5586561,Дебар
14,436544096,96,4948968860,20.4727004,41.5588488,Дебар
14,436544096,97,4948968865,20.4722176,41.5588327,Дебар
14,436544096,98,4948968862,20.4720245,41.5587203,Дебар
14,436544096,99,4948968886,20.4718796,41.5587605,Дебар
14,436544096,100,4948968872,20.4718635,41.5588849,Дебар
14,436544096,101,4948968867,20.4716135,41.5588632,Дебар
14,436544096,102,4948968871,20.4713700,41.5587524,Дебар
14,436544096,103,4948968859,20.4712144,41.5588287,Дебар
14,436544096,104,4948968870,20.4711983,41.5589130,Дебар
14,436544096,105,4948968863,20.4713968,41.5590053,Дебар
14,436544096,106,4948968875,20.4713539,41.5591739,Дебар
14,436544096,107,4948968857,20.4707123,41.5591964,Дебар
14,436544096,108,4948968852,20.4707391,41.5590960,Дебар
14,436544096,109,4948968885,20.4705492,41.5589571,Дебар
14,436544096,110,4948968851,20.4701791,41.5587725,Дебар
14,436544096,111,4948968880,20.4700879,41.5588367,Дебар
14,436544096,112,4948968856,20.4698519,41.5588769,Дебар
14,436544096,113,4948968879,20.4696963,41.5588488,Дебар
14,436544096,114,4948968876,20.4696748,41.5586561,Дебар
14,436544096,115,4948968869,20.4697607,41.5586481,Дебар
14,436544096,116,4948968884,20.4697446,41.5584875,Дебар
14,436544096,117,4948968874,20.4696427,41.5584795,Дебар
14,436544096,118,4948968882,20.4696373,41.5584032,Дебар
14,436544096,119,4948968855,20.4694656,41.5583992,Дебар
14,436544096,120,4948968861,20.4694603,41.5584594,Дебар
14,436544096,121,4948968868,20.4691277,41.5584674,Дебар
14,436544096,122,4948975958,20.4692081,41.5587123,Дебар
14,436544096,123,4948975965,20.4691599,41.5587845,Дебар
14,436544096,124,4948975970,20.4688455,41.5586946,Дебар
14,436544096,125,4948975949,20.4689721,41.5585798,Дебар
14,436544096,126,4948975969,20.4688326,41.5584393,Дебар
14,436544096,127,4948975954,20.4684196,41.5584634,Дебар
14,436544096,128,4948975959,20.4684432,41.5586143,Дебар
14,436544096,129,4948975944,20.4671128,41.5582250,Дебар
14,436544096,130,4948975946,20.4671804,41.5580901,Дебар
14,436544096,131,4948975961,20.4669980,41.5580901,Дебар
14,436544096,132,4948975942,20.4668102,41.5581704,Дебар
14,436544096,133,4948975945,20.4668317,41.5583350,Дебар
14,436544096,134,4948975977,20.4665742,41.5582426,Дебар
14,436544096,135,4948975976,20.4664723,41.5581021,Дебар
14,436544096,136,4948975963,20.4662845,41.5580299,Дебар
14,436544096,137,4948975979,20.4657695,41.5575763,Дебар
14,436544096,138,4948975968,20.4656215,41.5575988,Дебар
14,436544096,139,4948975967,20.4651795,41.5573635,Дебар
14,436544096,140,4948975955,20.4646379,41.5572471,Дебар
14,436544096,141,4948975981,20.4646057,41.5573194,Дебар
14,436544096,142,4948975971,20.4641068,41.5571749,Дебар
14,436544096,143,4948975951,20.4640693,41.5570665,Дебар
14,436544096,144,4948975962,20.4635275,41.5568377,Дебар
14,436544096,145,4948975960,20.4633899,41.5568441,Дебар
14,436544096,146,4948975982,20.4633451,41.5567694,Дебар
14,436544096,147,4948975956,20.4631091,41.5567213,Дебар
14,436544096,148,4948975950,20.4629500,41.5568000,Дебар
14,436544096,149,4948975983,20.4627837,41.5567197,Дебар
14,436544096,150,4948975947,20.4626174,41.5566715,Дебар
14,436544096,151,4948975952,20.4624922,41.5564764,Дебар
14,436544096,152,4948975953,20.4620040,41.5560951,Дебар
14,436544096,153,4948975972,20.4619718,41.5559746,Дебар
14,436544096,154,4948975973,20.4617143,41.5559706,Дебар
14,436544096,155,4948975957,20.4613192,41.5563223,Дебар
